mine_id,country_id,year_id,cost_spec,Field
Mine_56,country_17,Y_15,0.08,IRR
Mine_113,country_47,Y_15,0,Other penalties - extra processing costs
Mine_113,country_47,Y_15,0.48,LT Avail AA
Mine_113,country_47,Y_15,0.55,Total Alumina
Mine_113,country_47,Y_15,0.045,LT React. Silica
Mine_113,country_47,Y_15,0.07,Total Silica
Mine_113,country_47,Y_15,0.025,Monhydrate
Mine_113,country_47,Y_15,0.12,Moisture
Mine_113,country_47,Y_15,LT,Bauxite style
Mine_113,country_47,Y_15,Moderate,Total Organic Carbon
Mine_113,country_47,Y_15,Panamax,Vessel size
Mine_113,country_47,Y_15,30,Capital cost of mine (inc. all infrasturure for export)
Mine_113,country_47,Y_15,30,Life of mine
Mine_113,country_47,Y_15,4,constructiuon period for mine & infrastructure
Mine_113,country_47,Y_15,0.1,IRR
Mine_114,country_47,Y_15,0,Other penalties - extra processing costs
Mine_114,country_47,Y_15,0.52,LT Avail AA
Mine_114,country_47,Y_15,0.585,Total Alumina
Mine_114,country_47,Y_15,0.045,LT React. Silica
Mine_114,country_47,Y_15,0,Total Silica
Mine_114,country_47,Y_15,0.02,Monhydrate
Mine_114,country_47,Y_15,0.1,Moisture
Mine_114,country_47,Y_15,LT,Bauxite style
Mine_114,country_47,Y_15,Moderate,Total Organic Carbon
Mine_114,country_47,Y_15,Panamax,Vessel size
Mine_114,country_47,Y_15,30,Capital cost of mine (inc. all infrasturure for export)
Mine_114,country_47,Y_15,30,Life of mine
Mine_114,country_47,Y_15,4,constructiuon period for mine & infrastructure
Mine_114,country_47,Y_15,0.1,IRR
Mine_130,country_51,Y_15,0,Other penalties - extra processing costs
Mine_130,country_51,Y_15,0,LT Avail AA
Mine_130,country_51,Y_15,0.46,Total Alumina
Mine_130,country_51,Y_15,0.04,LT React. Silica
Mine_130,country_51,Y_15,0.07,Total Silica
Mine_130,country_51,Y_15,0.42,Monhydrate
Mine_130,country_51,Y_15,0.18,Moisture
Mine_130,country_51,Y_15,HT-B,Bauxite style
Mine_130,country_51,Y_15,Low,Total Organic Carbon
Mine_130,country_51,Y_15,Panamax,Vessel size
Mine_130,country_51,Y_15,40,Capital cost of mine (inc. all infrasturure for export)
Mine_130,country_51,Y_15,30,Life of mine
Mine_130,country_51,Y_15,4,constructiuon period for mine & infrastructure
Mine_130,country_51,Y_15,0.1,IRR
Mine_131,country_51,Y_15,0,Other penalties - extra processing costs
Mine_131,country_51,Y_15,0,LT Avail AA
Mine_131,country_51,Y_15,0.46,Total Alumina
Mine_131,country_51,Y_15,0.04,LT React. Silica
Mine_131,country_51,Y_15,0.07,Total Silica
Mine_131,country_51,Y_15,0.42,Monhydrate
Mine_131,country_51,Y_15,0.18,Moisture
Mine_131,country_51,Y_15,HT-B,Bauxite style
Mine_131,country_51,Y_15,Low,Total Organic Carbon
Mine_131,country_51,Y_15,Panamax,Vessel size
Mine_131,country_51,Y_15,40,Capital cost of mine (inc. all infrasturure for export)
Mine_131,country_51,Y_15,40,Life of mine
Mine_131,country_51,Y_15,4,constructiuon period for mine & infrastructure
Mine_131,country_51,Y_15,0.1,IRR
Mine_90,country_43,Y_15,0,Other penalties - extra processing costs
Mine_90,country_43,Y_15,0.5,LT Avail AA
Mine_90,country_43,Y_15,0.52,Total Alumina
Mine_90,country_43,Y_15,0.01,LT React. Silica
Mine_90,country_43,Y_15,0.02,Total Silica
Mine_90,country_43,Y_15,0.01,Monhydrate
Mine_90,country_43,Y_15,0.1,Moisture
Mine_90,country_43,Y_15,LT,Bauxite style
Mine_90,country_43,Y_15,Moderate,Total Organic Carbon
Mine_90,country_43,Y_15,Panamax,Vessel size
Mine_90,country_43,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_90,country_43,Y_15,25,Life of mine
Mine_90,country_43,Y_15,2,constructiuon period for mine & infrastructure
Mine_90,country_43,Y_15,0.1,IRR
Mine_145,country_54,Y_15,0,Other penalties - extra processing costs
Mine_145,country_54,Y_15,0.45,LT Avail AA
Mine_145,country_54,Y_15,0.49,Total Alumina
Mine_145,country_54,Y_15,0.031,LT React. Silica
Mine_145,country_54,Y_15,0.037,Total Silica
Mine_145,country_54,Y_15,0.009,Monhydrate
Mine_145,country_54,Y_15,0.11,Moisture
Mine_145,country_54,Y_15,LT,Bauxite style
Mine_145,country_54,Y_15,Moderate,Total Organic Carbon
Mine_145,country_54,Y_15,Panamax,Vessel size
Mine_145,country_54,Y_15,20,Capital cost of mine (inc. all infrasturure for export)
Mine_145,country_54,Y_15,20,Life of mine
Mine_145,country_54,Y_15,4,constructiuon period for mine & infrastructure
Mine_145,country_54,Y_15,0.12,IRR
Mine_66,country_17,Y_15,0,Other penalties - extra processing costs
Mine_66,country_17,Y_15,0.325,LT Avail AA
Mine_66,country_17,Y_15,0.35,Total Alumina
Mine_66,country_17,Y_15,0.015,LT React. Silica
Mine_66,country_17,Y_15,0.165,Total Silica
Mine_66,country_17,Y_15,0.01,Monhydrate
Mine_66,country_17,Y_15,0.08,Moisture
Mine_66,country_17,Y_15,LT,Bauxite style
Mine_66,country_17,Y_15,High,Total Organic Carbon
Mine_66,country_17,Y_15,Panamax,Vessel size
Mine_66,country_17,Y_15,60,Capital cost of mine (inc. all infrasturure for export)
Mine_66,country_17,Y_15,40,Life of mine
Mine_66,country_17,Y_15,4,constructiuon period for mine & infrastructure
Mine_66,country_17,Y_15,0.08,IRR
Mine_73,country_17,Y_15,0,Other penalties - extra processing costs
Mine_73,country_17,Y_15,0.39,LT Avail AA
Mine_73,country_17,Y_15,0.45,Total Alumina
Mine_73,country_17,Y_15,0.03,LT React. Silica
Mine_73,country_17,Y_15,0,Total Silica
Mine_73,country_17,Y_15,0.03,Monhydrate
Mine_73,country_17,Y_15,0.1,Moisture
Mine_73,country_17,Y_15,LT,Bauxite style
Mine_73,country_17,Y_15,High,Total Organic Carbon
Mine_73,country_17,Y_15,Panamax,Vessel size
Mine_73,country_17,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_73,country_17,Y_15,15,Life of mine
Mine_73,country_17,Y_15,4,constructiuon period for mine & infrastructure
Mine_73,country_17,Y_15,0.08,IRR
Mine_127,country_26,Y_15,0,Other penalties - extra processing costs
Mine_127,country_26,Y_15,0.4,LT Avail AA
Mine_127,country_26,Y_15,0.49,Total Alumina
Mine_127,country_26,Y_15,0.065,LT React. Silica
Mine_127,country_26,Y_15,0.13,Total Silica
Mine_127,country_26,Y_15,0.025,Monhydrate
Mine_127,country_26,Y_15,0.13,Moisture
Mine_127,country_26,Y_15,LT,Bauxite style
Mine_127,country_26,Y_15,Low,Total Organic Carbon
Mine_127,country_26,Y_15,Panamax,Vessel size
Mine_127,country_26,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_127,country_26,Y_15,10,Life of mine
Mine_127,country_26,Y_15,2,constructiuon period for mine & infrastructure
Mine_127,country_26,Y_15,0.15,IRR
Mine_68,country_17,Y_15,0,Other penalties - extra processing costs
Mine_68,country_17,Y_15,0.32,LT Avail AA
Mine_68,country_17,Y_15,0.34,Total Alumina
Mine_68,country_17,Y_15,0.01,LT React. Silica
Mine_68,country_17,Y_15,0.2,Total Silica
Mine_68,country_17,Y_15,0.01,Monhydrate
Mine_68,country_17,Y_15,0.08,Moisture
Mine_68,country_17,Y_15,LT,Bauxite style
Mine_68,country_17,Y_15,High,Total Organic Carbon
Mine_68,country_17,Y_15,Panamax,Vessel size
Mine_68,country_17,Y_15,60,Capital cost of mine (inc. all infrasturure for export)
Mine_68,country_17,Y_15,29,Life of mine
Mine_68,country_17,Y_15,3,constructiuon period for mine & infrastructure
Mine_68,country_17,Y_15,0.08,IRR
Mine_83,country_4,Y_15,0,Other penalties - extra processing costs
Mine_83,country_4,Y_15,0.475,LT Avail AA
Mine_83,country_4,Y_15,0.52,Total Alumina
Mine_83,country_4,Y_15,0.041,LT React. Silica
Mine_83,country_4,Y_15,0.045,Total Silica
Mine_83,country_4,Y_15,0.004,Monhydrate
Mine_83,country_4,Y_15,0.13,Moisture
Mine_83,country_4,Y_15,LT,Bauxite style
Mine_83,country_4,Y_15,Low,Total Organic Carbon
Mine_83,country_4,Y_15,Panamax,Vessel size
Mine_83,country_4,Y_15,60,Capital cost of mine (inc. all infrasturure for export)
Mine_83,country_4,Y_15,30,Life of mine
Mine_83,country_4,Y_15,4,constructiuon period for mine & infrastructure
Mine_83,country_4,Y_15,0.08,IRR
Mine_84,country_4,Y_15,0,Other penalties - extra processing costs
Mine_84,country_4,Y_15,0.42,LT Avail AA
Mine_84,country_4,Y_15,0.48,Total Alumina
Mine_84,country_4,Y_15,0.05,LT React. Silica
Mine_84,country_4,Y_15,0.06,Total Silica
Mine_84,country_4,Y_15,0.01,Monhydrate
Mine_84,country_4,Y_15,0.13,Moisture
Mine_84,country_4,Y_15,LT,Bauxite style
Mine_84,country_4,Y_15,Low,Total Organic Carbon
Mine_84,country_4,Y_15,Panamax,Vessel size
Mine_84,country_4,Y_15,60,Capital cost of mine (inc. all infrasturure for export)
Mine_84,country_4,Y_15,30,Life of mine
Mine_84,country_4,Y_15,4,constructiuon period for mine & infrastructure
Mine_84,country_4,Y_15,0.08,IRR
Mine_85,country_4,Y_15,0,Other penalties - extra processing costs
Mine_85,country_4,Y_15,0.4,LT Avail AA
Mine_85,country_4,Y_15,0.46,Total Alumina
Mine_85,country_4,Y_15,0.05,LT React. Silica
Mine_85,country_4,Y_15,0.06,Total Silica
Mine_85,country_4,Y_15,0.01,Monhydrate
Mine_85,country_4,Y_15,0.05,Moisture
Mine_85,country_4,Y_15,LT,Bauxite style
Mine_85,country_4,Y_15,Low,Total Organic Carbon
Mine_85,country_4,Y_15,Panamax,Vessel size
Mine_85,country_4,Y_15,60,Capital cost of mine (inc. all infrasturure for export)
Mine_85,country_4,Y_15,40,Life of mine
Mine_85,country_4,Y_15,4,constructiuon period for mine & infrastructure
Mine_85,country_4,Y_15,0.08,IRR
Mine_86,country_4,Y_15,0,Other penalties - extra processing costs
Mine_86,country_4,Y_15,0.4,LT Avail AA
Mine_86,country_4,Y_15,0.46,Total Alumina
Mine_86,country_4,Y_15,0.05,LT React. Silica
Mine_86,country_4,Y_15,0.06,Total Silica
Mine_86,country_4,Y_15,0.01,Monhydrate
Mine_86,country_4,Y_15,0.05,Moisture
Mine_86,country_4,Y_15,LT,Bauxite style
Mine_86,country_4,Y_15,Low,Total Organic Carbon
Mine_86,country_4,Y_15,Panamax,Vessel size
Mine_86,country_4,Y_15,60,Capital cost of mine (inc. all infrasturure for export)
Mine_86,country_4,Y_15,40,Life of mine
Mine_86,country_4,Y_15,4,constructiuon period for mine & infrastructure
Mine_86,country_4,Y_15,0.08,IRR
Mine_112,country_47,Y_15,0,Other penalties - extra processing costs
Mine_112,country_47,Y_15,0.52,LT Avail AA
Mine_112,country_47,Y_15,0.585,Total Alumina
Mine_112,country_47,Y_15,0.045,LT React. Silica
Mine_112,country_47,Y_15,0.065,Total Silica
Mine_112,country_47,Y_15,0.02,Monhydrate
Mine_112,country_47,Y_15,0.12,Moisture
Mine_112,country_47,Y_15,LT,Bauxite style
Mine_112,country_47,Y_15,Moderate,Total Organic Carbon
Mine_112,country_47,Y_15,Panamax,Vessel size
Mine_112,country_47,Y_15,60,Capital cost of mine (inc. all infrasturure for export)
Mine_112,country_47,Y_15,30,Life of mine
Mine_112,country_47,Y_15,4,constructiuon period for mine & infrastructure
Mine_112,country_47,Y_15,0.1,IRR
Mine_147,country_56,Y_15,0,Other penalties - extra processing costs
Mine_147,country_56,Y_15,0.463,LT Avail AA
Mine_147,country_56,Y_15,0.533,Total Alumina
Mine_147,country_56,Y_15,0.06,LT React. Silica
Mine_147,country_56,Y_15,0.07,Total Silica
Mine_147,country_56,Y_15,0.01,Monhydrate
Mine_147,country_56,Y_15,0.13,Moisture
Mine_147,country_56,Y_15,LT,Bauxite style
Mine_147,country_56,Y_15,Low,Total Organic Carbon
Mine_147,country_56,Y_15,Panamax,Vessel size
Mine_147,country_56,Y_15,60,Capital cost of mine (inc. all infrasturure for export)
Mine_147,country_56,Y_15,30,Life of mine
Mine_147,country_56,Y_15,4,constructiuon period for mine & infrastructure
Mine_147,country_56,Y_15,0.12,IRR
Mine_149,country_5,Y_15,0,Other penalties - extra processing costs
Mine_149,country_5,Y_15,0.45,LT Avail AA
Mine_149,country_5,Y_15,0.51,Total Alumina
Mine_149,country_5,Y_15,0.05,LT React. Silica
Mine_149,country_5,Y_15,0.06,Total Silica
Mine_149,country_5,Y_15,0.01,Monhydrate
Mine_149,country_5,Y_15,0.13,Moisture
Mine_149,country_5,Y_15,LT,Bauxite style
Mine_149,country_5,Y_15,Low,Total Organic Carbon
Mine_149,country_5,Y_15,Panamax,Vessel size
Mine_149,country_5,Y_15,30,Capital cost of mine (inc. all infrasturure for export)
Mine_149,country_5,Y_15,30,Life of mine
Mine_149,country_5,Y_15,4,constructiuon period for mine & infrastructure
Mine_149,country_5,Y_15,0.2,IRR
Mine_132,country_36,Y_15,0,Other penalties - extra processing costs
Mine_132,country_36,Y_15,0.32,LT Avail AA
Mine_132,country_36,Y_15,0.44,Total Alumina
Mine_132,country_36,Y_15,0.06,LT React. Silica
Mine_132,country_36,Y_15,0.065,Total Silica
Mine_132,country_36,Y_15,0.06,Monhydrate
Mine_132,country_36,Y_15,0.13,Moisture
Mine_132,country_36,Y_15,HT-B,Bauxite style
Mine_132,country_36,Y_15,Low,Total Organic Carbon
Mine_132,country_36,Y_15,Panamax,Vessel size
Mine_132,country_36,Y_15,40,Capital cost of mine (inc. all infrasturure for export)
Mine_132,country_36,Y_15,20,Life of mine
Mine_132,country_36,Y_15,4,constructiuon period for mine & infrastructure
Mine_132,country_36,Y_15,0.15,IRR
Mine_133,country_36,Y_15,0,Other penalties - extra processing costs
Mine_133,country_36,Y_15,0.35,LT Avail AA
Mine_133,country_36,Y_15,0.44,Total Alumina
Mine_133,country_36,Y_15,0.08,LT React. Silica
Mine_133,country_36,Y_15,0.12,Total Silica
Mine_133,country_36,Y_15,0.01,Monhydrate
Mine_133,country_36,Y_15,0.13,Moisture
Mine_133,country_36,Y_15,HT-B,Bauxite style
Mine_133,country_36,Y_15,Low,Total Organic Carbon
Mine_133,country_36,Y_15,Panamax,Vessel size
Mine_133,country_36,Y_15,40,Capital cost of mine (inc. all infrasturure for export)
Mine_133,country_36,Y_15,40,Life of mine
Mine_133,country_36,Y_15,4,constructiuon period for mine & infrastructure
Mine_133,country_36,Y_15,0.15,IRR
Mine_116,country_24,Y_15,1,Other penalties - extra processing costs
Mine_116,country_24,Y_15,0.35,LT Avail AA
Mine_116,country_24,Y_15,0.45,Total Alumina
Mine_116,country_24,Y_15,0.05,LT React. Silica
Mine_116,country_24,Y_15,0.07,Total Silica
Mine_116,country_24,Y_15,0.05,Monhydrate
Mine_116,country_24,Y_15,0.07,Moisture
Mine_116,country_24,Y_15,HT-B,Bauxite style
Mine_116,country_24,Y_15,Moderate,Total Organic Carbon
Mine_116,country_24,Y_15,Panamax,Vessel size
Mine_116,country_24,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_116,country_24,Y_15,20,Life of mine
Mine_116,country_24,Y_15,4,constructiuon period for mine & infrastructure
Mine_116,country_24,Y_15,0.08,IRR
Mine_119,country_24,Y_15,1,Other penalties - extra processing costs
Mine_119,country_24,Y_15,0.35,LT Avail AA
Mine_119,country_24,Y_15,0.45,Total Alumina
Mine_119,country_24,Y_15,0.05,LT React. Silica
Mine_119,country_24,Y_15,0.07,Total Silica
Mine_119,country_24,Y_15,0.05,Monhydrate
Mine_119,country_24,Y_15,0.07,Moisture
Mine_119,country_24,Y_15,HT-B,Bauxite style
Mine_119,country_24,Y_15,Moderate,Total Organic Carbon
Mine_119,country_24,Y_15,Panamax,Vessel size
Mine_119,country_24,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_119,country_24,Y_15,20,Life of mine
Mine_119,country_24,Y_15,4,constructiuon period for mine & infrastructure
Mine_119,country_24,Y_15,0.08,IRR
Mine_120,country_24,Y_15,1,Other penalties - extra processing costs
Mine_120,country_24,Y_15,0.35,LT Avail AA
Mine_120,country_24,Y_15,0.45,Total Alumina
Mine_120,country_24,Y_15,0.05,LT React. Silica
Mine_120,country_24,Y_15,0.07,Total Silica
Mine_120,country_24,Y_15,0.05,Monhydrate
Mine_120,country_24,Y_15,0.07,Moisture
Mine_120,country_24,Y_15,HT-B,Bauxite style
Mine_120,country_24,Y_15,Moderate,Total Organic Carbon
Mine_120,country_24,Y_15,Panamax,Vessel size
Mine_120,country_24,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_120,country_24,Y_15,20,Life of mine
Mine_120,country_24,Y_15,4,constructiuon period for mine & infrastructure
Mine_120,country_24,Y_15,0.08,IRR
Mine_121,country_24,Y_15,1,Other penalties - extra processing costs
Mine_121,country_24,Y_15,0.35,LT Avail AA
Mine_121,country_24,Y_15,0.48,Total Alumina
Mine_121,country_24,Y_15,0.03,LT React. Silica
Mine_121,country_24,Y_15,0.07,Total Silica
Mine_121,country_24,Y_15,0.1,Monhydrate
Mine_121,country_24,Y_15,0.07,Moisture
Mine_121,country_24,Y_15,HT-B,Bauxite style
Mine_121,country_24,Y_15,Moderate,Total Organic Carbon
Mine_121,country_24,Y_15,Panamax,Vessel size
Mine_121,country_24,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_121,country_24,Y_15,20,Life of mine
Mine_121,country_24,Y_15,4,constructiuon period for mine & infrastructure
Mine_121,country_24,Y_15,0.08,IRR
Mine_122,country_24,Y_15,1,Other penalties - extra processing costs
Mine_122,country_24,Y_15,0.42,LT Avail AA
Mine_122,country_24,Y_15,0.44,Total Alumina
Mine_122,country_24,Y_15,0.02,LT React. Silica
Mine_122,country_24,Y_15,0.04,Total Silica
Mine_122,country_24,Y_15,0,Monhydrate
Mine_122,country_24,Y_15,0.08,Moisture
Mine_122,country_24,Y_15,LT,Bauxite style
Mine_122,country_24,Y_15,Moderate,Total Organic Carbon
Mine_122,country_24,Y_15,Panamax,Vessel size
Mine_122,country_24,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_122,country_24,Y_15,20,Life of mine
Mine_122,country_24,Y_15,4,constructiuon period for mine & infrastructure
Mine_122,country_24,Y_15,0.08,IRR
Mine_123,country_24,Y_15,1,Other penalties - extra processing costs
Mine_123,country_24,Y_15,0.42,LT Avail AA
Mine_123,country_24,Y_15,0.44,Total Alumina
Mine_123,country_24,Y_15,0.02,LT React. Silica
Mine_123,country_24,Y_15,0.04,Total Silica
Mine_123,country_24,Y_15,0,Monhydrate
Mine_123,country_24,Y_15,0.08,Moisture
Mine_123,country_24,Y_15,LT,Bauxite style
Mine_123,country_24,Y_15,Moderate,Total Organic Carbon
Mine_123,country_24,Y_15,Panamax,Vessel size
Mine_123,country_24,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_123,country_24,Y_15,20,Life of mine
Mine_123,country_24,Y_15,4,constructiuon period for mine & infrastructure
Mine_123,country_24,Y_15,0.08,IRR
Mine_124,country_24,Y_15,0,Other penalties - extra processing costs
Mine_124,country_24,Y_15,0.39,LT Avail AA
Mine_124,country_24,Y_15,0.44,Total Alumina
Mine_124,country_24,Y_15,0.04,LT React. Silica
Mine_124,country_24,Y_15,0.07,Total Silica
Mine_124,country_24,Y_15,0.01,Monhydrate
Mine_124,country_24,Y_15,0.08,Moisture
Mine_124,country_24,Y_15,LT,Bauxite style
Mine_124,country_24,Y_15,Moderate,Total Organic Carbon
Mine_124,country_24,Y_15,Panamax,Vessel size
Mine_124,country_24,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_124,country_24,Y_15,20,Life of mine
Mine_124,country_24,Y_15,4,constructiuon period for mine & infrastructure
Mine_124,country_24,Y_15,0.08,IRR
Mine_150,country_57,Y_15,0,Other penalties - extra processing costs
Mine_150,country_57,Y_15,0.44,LT Avail AA
Mine_150,country_57,Y_15,0.485,Total Alumina
Mine_150,country_57,Y_15,0.04,LT React. Silica
Mine_150,country_57,Y_15,0.06,Total Silica
Mine_150,country_57,Y_15,0.005,Monhydrate
Mine_150,country_57,Y_15,0.13,Moisture
Mine_150,country_57,Y_15,LT,Bauxite style
Mine_150,country_57,Y_15,Moderate,Total Organic Carbon
Mine_150,country_57,Y_15,Panamax,Vessel size
Mine_150,country_57,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_150,country_57,Y_15,25,Life of mine
Mine_150,country_57,Y_15,4,constructiuon period for mine & infrastructure
Mine_150,country_57,Y_15,0.08,IRR
Mine_151,country_57,Y_15,0,Other penalties - extra processing costs
Mine_151,country_57,Y_15,0.44,LT Avail AA
Mine_151,country_57,Y_15,0.485,Total Alumina
Mine_151,country_57,Y_15,0.04,LT React. Silica
Mine_151,country_57,Y_15,0.06,Total Silica
Mine_151,country_57,Y_15,0.005,Monhydrate
Mine_151,country_57,Y_15,0.13,Moisture
Mine_151,country_57,Y_15,LT,Bauxite style
Mine_151,country_57,Y_15,Moderate,Total Organic Carbon
Mine_151,country_57,Y_15,Panamax,Vessel size
Mine_151,country_57,Y_15,10,Capital cost of mine (inc. all infrasturure for export)
Mine_151,country_57,Y_15,25,Life of mine
Mine_151,country_57,Y_15,4,constructiuon period for mine & infrastructure
Mine_151,country_57,Y_15,0.08,IRR
Mine_148,country_23,Y_15,0,Other penalties - extra processing costs
Mine_148,country_23,Y_15,0,LT Avail AA
Mine_148,country_23,Y_15,0.57,Total Alumina
Mine_148,country_23,Y_15,0,LT React. Silica
Mine_148,country_23,Y_15,0.09,Total Silica
Mine_148,country_23,Y_15,0.57,Monhydrate
Mine_148,country_23,Y_15,0.07,Moisture
Mine_148,country_23,Y_15,HT-D,Bauxite style
Mine_148,country_23,Y_15,Low,Total Organic Carbon
Mine_148,country_23,Y_15,Panamax,Vessel size
