Date 1,Low,High,Average,Date 2,Cash Buyer,Cash Seller & Settlement,Unnamed: 7,Date 3,USD:CNY
2015-10-09 00:00:00.000,11480.0,11520.0,11500.0,2012-10-03 00:00:00.000,2069.0,2070.0,,2011-06-29 00:00:00.000,6.4718
2015-10-12 00:00:00.000,11530.0,11570.0,11550.0,2012-10-04 00:00:00.000,2087.0,2088.0,,2011-06-30 00:00:00.000,6.4716
2015-10-13 00:00:00.000,11450.0,11490.0,11470.0,2012-10-05 00:00:00.000,2087.0,2087.5,,2011-07-01 00:00:00.000,6.4685
2015-10-14 00:00:00.000,11350.0,11390.0,11370.0,2012-10-08 00:00:00.000,2046.0,2046.5,,2011-07-04 00:00:00.000,6.4661
2015-10-15 00:00:00.000,11240.0,11280.0,11260.0,2012-10-10 00:00:00.000,1991.0,1992.0,,2011-07-05 00:00:00.000,6.4661
2015-10-16 00:00:00.000,11150.0,11190.0,11170.0,2012-10-11 00:00:00.000,1992.0,1992.5,,2011-07-06 00:00:00.000,6.465
2015-10-19 00:00:00.000,11140.0,11180.0,11160.0,2012-10-12 00:00:00.000,1974.5,1975.5,,2011-07-07 00:00:00.000,6.4732
2015-10-20 00:00:00.000,10910.0,10950.0,10930.0,2012-10-15 00:00:00.000,1949.5,1950.0,,2011-07-08 00:00:00.000,6.4705
2015-10-21 00:00:00.000,10710.0,10750.0,10730.0,2012-10-16 00:00:00.000,1930.0,1931.0,,2011-07-11 00:00:00.000,6.4709
2015-10-22 00:00:00.000,10640.0,10680.0,10660.0,2012-10-18 00:00:00.000,1971.0,1971.5,,2011-07-12 00:00:00.000,6.4748
2015-10-23 00:00:00.000,10360.0,10400.0,10380.0,2012-10-19 00:00:00.000,1976.0,1976.5,,2011-07-13 00:00:00.000,6.4728
2015-10-26 00:00:00.000,10270.0,10310.0,10290.0,2012-10-22 00:00:00.000,1932.0,1932.5,,2011-07-14 00:00:00.000,6.464
2015-10-27 00:00:00.000,10290.0,10330.0,10310.0,2012-10-23 00:00:00.000,1913.0,1913.5,,2011-07-15 00:00:00.000,6.4665
2015-10-28 00:00:00.000,10260.0,10300.0,10280.0,2012-10-24 00:00:00.000,1906.5,1907.0,,2011-07-18 00:00:00.000,6.468
2015-10-29 00:00:00.000,10230.0,10270.0,10250.0,2012-10-25 00:00:00.000,1909.0,1909.5,,2011-07-19 00:00:00.000,6.4684
2015-10-30 00:00:00.000,10250.0,10290.0,10270.0,2012-10-26 00:00:00.000,1899.0,1899.5,,2011-07-20 00:00:00.000,6.4684
2015-11-02 00:00:00.000,10280.0,10320.0,10300.0,2012-10-29 00:00:00.000,1873.0,1873.5,,2011-07-21 00:00:00.000,6.4536
2015-11-03 00:00:00.000,10310.0,10350.0,10330.0,2012-10-30 00:00:00.000,1884.0,1884.5,,2011-07-22 00:00:00.000,6.4495
2015-11-04 00:00:00.000,10300.0,10340.0,10320.0,2012-10-31 00:00:00.000,1882.0,1882.5,,2011-07-25 00:00:00.000,6.4503
2015-11-05 00:00:00.000,10380.0,10420.0,10400.0,2012-11-01 00:00:00.000,1908.0,1908.5,,2011-07-26 00:00:00.000,6.447
2015-11-06 00:00:00.000,10370.0,10410.0,10390.0,2012-11-02 00:00:00.000,1936.5,1937.0,,2011-07-27 00:00:00.000,6.4426
2015-11-09 00:00:00.000,10410.0,10450.0,10430.0,2012-11-05 00:00:00.000,1883.5,1884.0,,2011-07-28 00:00:00.000,6.4438
2015-11-10 00:00:00.000,10240.0,10280.0,10260.0,2012-11-06 00:00:00.000,1886.5,1887.0,,2011-07-29 00:00:00.000,6.4442
2015-11-11 00:00:00.000,10050.0,10090.0,10070.0,2012-11-07 00:00:00.000,1900.0,1901.0,,2011-08-01 00:00:00.000,6.4399
2015-11-12 00:00:00.000,10040.0,10080.0,10060.0,2012-11-08 00:00:00.000,1897.0,1897.5,,2011-08-02 00:00:00.000,6.4419
2015-11-13 00:00:00.000,10110.0,10150.0,10130.0,2012-11-09 00:00:00.000,1888.5,1889.0,,2011-08-03 00:00:00.000,6.4441
2015-11-16 00:00:00.000,10140.0,10180.0,10160.0,2012-11-12 00:00:00.000,1928.5,1929.5,,2011-08-04 00:00:00.000,6.4386
2015-11-17 00:00:00.000,10010.0,10050.0,10030.0,2012-11-13 00:00:00.000,1943.5,1944.0,,2011-08-05 00:00:00.000,6.4451
2015-11-18 00:00:00.000,9940.0,9980.0,9960.0,2012-11-14 00:00:00.000,1965.0,1966.0,,2011-08-08 00:00:00.000,6.4305
2015-11-19 00:00:00.000,9860.0,9900.0,9880.0,2012-11-15 00:00:00.000,1931.5,1932.0,,2011-08-09 00:00:00.000,6.4335
2015-11-20 00:00:00.000,9780.0,9820.0,9800.0,2012-11-16 00:00:00.000,1921.0,1921.5,,2011-08-10 00:00:00.000,6.4167
2015-11-23 00:00:00.000,9790.0,9830.0,9810.0,2012-11-19 00:00:00.000,1927.5,1928.0,,2011-08-11 00:00:00.000,6.3991
2015-11-24 00:00:00.000,9690.0,9730.0,9710.0,2012-11-20 00:00:00.000,1952.0,1952.5,,2011-08-12 00:00:00.000,6.3972
2015-11-25 00:00:00.000,9770.0,9810.0,9790.0,2012-11-21 00:00:00.000,1927.5,1928.0,,2011-08-15 00:00:00.000,6.395
2015-11-26 00:00:00.000,10090.0,10130.0,10110.0,2012-11-22 00:00:00.000,1915.0,1915.5,,2011-08-16 00:00:00.000,6.3925
2015-11-27 00:00:00.000,10310.0,10350.0,10330.0,2012-11-23 00:00:00.000,1928.5,1929.0,,2011-08-17 00:00:00.000,6.3996
2015-11-30 00:00:00.000,10090.0,10130.0,10110.0,2012-11-26 00:00:00.000,1976.0,1976.5,,2011-08-18 00:00:00.000,6.3942
2015-12-01 00:00:00.000,10090.0,10130.0,10110.0,2012-11-27 00:00:00.000,2002.5,2003.0,,2011-08-19 00:00:00.000,6.4032
2015-12-02 00:00:00.000,10250.0,10290.0,10270.0,2012-11-28 00:00:00.000,1992.0,1992.5,,2011-08-22 00:00:00.000,6.3997
2015-12-03 00:00:00.000,10170.0,10210.0,10190.0,2012-11-29 00:00:00.000,2045.0,2046.0,,2011-08-23 00:00:00.000,6.3987
2015-12-04 00:00:00.000,10090.0,10130.0,10110.0,2012-11-30 00:00:00.000,2078.0,2079.0,,2011-08-24 00:00:00.000,6.3896
2015-12-07 00:00:00.000,10150.0,10190.0,10170.0,2012-12-03 00:00:00.000,2096.0,2096.5,,2011-08-25 00:00:00.000,6.3896
2015-12-08 00:00:00.000,10130.0,10170.0,10150.0,2012-12-04 00:00:00.000,2100.0,2100.5,,2011-08-26 00:00:00.000,6.395
2015-12-09 00:00:00.000,10200.0,10240.0,10220.0,2012-12-05 00:00:00.000,2094.0,2095.0,,2011-08-29 00:00:00.000,6.3883
2015-12-10 00:00:00.000,10390.0,10430.0,10410.0,2012-12-06 00:00:00.000,2109.0,2109.5,,2011-08-30 00:00:00.000,6.3849
2015-12-11 00:00:00.000,10500.0,10540.0,10520.0,2012-12-07 00:00:00.000,2077.5,2078.0,,2011-08-31 00:00:00.000,6.3867
2015-12-14 00:00:00.000,10710.0,10750.0,10730.0,2012-12-10 00:00:00.000,2101.0,2101.5,,2011-09-01 00:00:00.000,6.3867
2015-12-15 00:00:00.000,10780.0,10820.0,10800.0,2012-12-11 00:00:00.000,2130.0,2131.0,,2011-09-02 00:00:00.000,6.3896
2015-12-16 00:00:00.000,10530.0,10570.0,10550.0,2012-12-12 00:00:00.000,2134.0,2135.0,,2011-09-05 00:00:00.000,6.3926
2015-12-17 00:00:00.000,10550.0,10590.0,10570.0,2012-12-13 00:00:00.000,2121.0,2121.5,,2011-09-06 00:00:00.000,6.3946
2015-12-18 00:00:00.000,10580.0,10620.0,10600.0,2012-12-14 00:00:00.000,2132.0,2132.5,,2011-09-07 00:00:00.000,6.3968
2015-12-21 00:00:00.000,10670.0,10710.0,10690.0,2012-12-17 00:00:00.000,2163.0,2163.5,,2011-09-08 00:00:00.000,6.3968
2015-12-22 00:00:00.000,10730.0,10770.0,10750.0,2012-12-18 00:00:00.000,2080.0,2081.0,,2011-09-09 00:00:00.000,6.3922
2015-12-23 00:00:00.000,10740.0,10780.0,10760.0,2012-12-19 00:00:00.000,2072.0,2073.0,,2011-09-13 00:00:00.000,6.3982
2015-12-24 00:00:00.000,10870.0,10910.0,10890.0,2012-12-20 00:00:00.000,2031.5,2032.0,,2011-09-14 00:00:00.000,6.3945
2015-12-25 00:00:00.000,10930.0,10970.0,10950.0,2012-12-21 00:00:00.000,2035.0,2035.5,,2011-09-15 00:00:00.000,6.3945
2015-12-28 00:00:00.000,10800.0,10840.0,10820.0,2012-12-24 00:00:00.000,2045.0,2045.5,,2011-09-16 00:00:00.000,6.3797
2015-12-29 00:00:00.000,10760.0,10800.0,10780.0,2012-12-27 00:00:00.000,2043.0,2043.5,,2011-09-19 00:00:00.000,6.3848
2015-12-30 00:00:00.000,10900.0,10940.0,10920.0,2012-12-28 00:00:00.000,2030.0,2031.0,,2011-09-20 00:00:00.000,6.38
2015-12-31 00:00:00.000,10960.0,11000.0,10980.0,2012-12-31 00:00:00.000,2039.5,2040.0,,2011-09-21 00:00:00.000,6.3772
2016-01-04 00:00:00.000,10930.0,10970.0,10950.0,2013-01-02 00:00:00.000,2093.0,2093.5,,2011-09-22 00:00:00.000,6.3808
2016-01-05 00:00:00.000,10940.0,10980.0,10960.0,2013-01-03 00:00:00.000,2108.0,2108.5,,2011-09-23 00:00:00.000,6.384
2016-01-06 00:00:00.000,10880.0,10920.0,10900.0,2013-01-04 00:00:00.000,2055.0,2056.0,,2011-09-26 00:00:00.000,6.3735
2016-01-07 00:00:00.000,10860.0,10900.0,10880.0,2013-01-07 00:00:00.000,2004.5,2005.0,,2011-09-27 00:00:00.000,6.376
2016-01-08 00:00:00.000,10870.0,10910.0,10890.0,2013-01-08 00:00:00.000,2026.5,2027.0,,2011-09-28 00:00:00.000,6.3623
2016-01-11 00:00:00.000,10910.0,10950.0,10930.0,2013-01-09 00:00:00.000,2061.0,2061.5,,2011-09-29 00:00:00.000,6.3665
2016-01-12 00:00:00.000,10900.0,10940.0,10920.0,2013-01-10 00:00:00.000,2074.0,2074.5,,2011-09-30 00:00:00.000,6.3549
2016-01-13 00:00:00.000,10650.0,10690.0,10670.0,2013-01-11 00:00:00.000,2076.5,2077.0,,2011-10-10 00:00:00.000,6.3586
2016-01-14 00:00:00.000,10710.0,10750.0,10730.0,2013-01-14 00:00:00.000,2062.0,2062.5,,2011-10-11 00:00:00.000,6.3483
2016-01-15 00:00:00.000,10690.0,10730.0,10710.0,2013-01-15 00:00:00.000,2002.0,2002.5,,2011-10-12 00:00:00.000,6.3598
2016-01-18 00:00:00.000,10690.0,10730.0,10710.0,2013-01-16 00:00:00.000,1990.5,1991.0,,2011-10-13 00:00:00.000,6.3737
2016-01-19 00:00:00.000,10700.0,10740.0,10720.0,2013-01-17 00:00:00.000,2003.0,2003.5,,2011-10-14 00:00:00.000,6.3762
2016-01-20 00:00:00.000,10650.0,10690.0,10670.0,2013-01-18 00:00:00.000,2021.0,2021.5,,2011-10-17 00:00:00.000,6.371
2016-01-21 00:00:00.000,10700.0,10740.0,10720.0,2013-01-21 00:00:00.000,2000.5,2001.0,,2011-10-18 00:00:00.000,6.3749
2016-01-22 00:00:00.000,10790.0,10830.0,10810.0,2013-01-22 00:00:00.000,2008.5,2009.0,,2011-10-19 00:00:00.000,6.3727
2016-01-25 00:00:00.000,10850.0,10890.0,10870.0,2013-01-23 00:00:00.000,2047.0,2047.5,,2011-10-20 00:00:00.000,6.3652
2016-01-26 00:00:00.000,10770.0,10810.0,10790.0,2013-01-24 00:00:00.000,2026.5,2027.0,,2011-10-21 00:00:00.000,6.3628
2016-01-27 00:00:00.000,10760.0,10800.0,10780.0,2013-01-25 00:00:00.000,2042.0,2042.5,,2011-10-24 00:00:00.000,6.3549
2016-01-28 00:00:00.000,10700.0,10740.0,10720.0,2013-01-28 00:00:00.000,2006.0,2006.5,,2011-10-25 00:00:00.000,6.3549
2016-01-29 00:00:00.000,10600.0,10640.0,10620.0,2013-01-29 00:00:00.000,1997.0,1998.0,,2011-10-26 00:00:00.000,6.3425
2016-02-01 00:00:00.000,10590.0,10630.0,10610.0,2013-01-30 00:00:00.000,2046.0,2046.5,,2011-10-27 00:00:00.000,6.3477
2016-02-02 00:00:00.000,10510.0,10550.0,10530.0,2013-01-31 00:00:00.000,2073.0,2073.5,,2011-10-28 00:00:00.000,6.329
2016-02-03 00:00:00.000,10480.0,10520.0,10500.0,2013-02-01 00:00:00.000,2055.5,2056.0,,2011-10-31 00:00:00.000,6.3233
2016-02-04 00:00:00.000,10590.0,10630.0,10610.0,2013-02-04 00:00:00.000,2078.0,2079.0,,2011-11-01 00:00:00.000,6.3293
2016-02-05 00:00:00.000,10600.0,10640.0,10620.0,2013-02-05 00:00:00.000,2074.5,2075.0,,2011-11-02 00:00:00.000,6.3297
2016-02-15 00:00:00.000,10570.0,10610.0,10590.0,2013-02-06 00:00:00.000,2059.0,2059.5,,2011-11-03 00:00:00.000,6.3198
2016-02-16 00:00:00.000,10800.0,10840.0,10820.0,2013-02-07 00:00:00.000,2065.5,2066.0,,2011-11-04 00:00:00.000,6.3165
2016-02-17 00:00:00.000,10810.0,10850.0,10830.0,2013-02-08 00:00:00.000,2066.0,2066.5,,2011-11-07 00:00:00.000,6.3212
2016-02-18 00:00:00.000,10720.0,10760.0,10740.0,2013-02-11 00:00:00.000,2075.5,2076.0,,2011-11-08 00:00:00.000,6.3247
2016-02-19 00:00:00.000,10750.0,10790.0,10770.0,2013-02-12 00:00:00.000,2059.0,2059.5,,2011-11-09 00:00:00.000,6.3207
2016-02-22 00:00:00.000,10940.0,10980.0,10960.0,2013-02-13 00:00:00.000,2087.0,2087.5,,2011-11-10 00:00:00.000,6.3329
2016-02-23 00:00:00.000,10960.0,11000.0,10980.0,2013-02-14 00:00:00.000,2114.0,2115.0,,2011-11-11 00:00:00.000,6.3317
2016-02-24 00:00:00.000,10970.0,11010.0,10990.0,2013-02-15 00:00:00.000,2122.5,2123.0,,2011-11-14 00:00:00.000,6.3301
2016-02-25 00:00:00.000,11100.0,11140.0,11120.0,2013-02-18 00:00:00.000,2085.5,2086.0,,2011-11-15 00:00:00.000,6.3436
2016-02-26 00:00:00.000,11110.0,11150.0,11130.0,2013-02-19 00:00:00.000,2075.0,2075.5,,2011-11-16 00:00:00.000,6.3509
2016-02-29 00:00:00.000,11160.0,11200.0,11180.0,2013-02-20 00:00:00.000,2065.0,2065.5,,2011-11-17 00:00:00.000,6.3553
2016-03-01 00:00:00.000,11070.0,11110.0,11090.0,2013-02-21 00:00:00.000,2046.5,2047.0,,2011-11-18 00:00:00.000,6.3548
2016-03-02 00:00:00.000,11060.0,11100.0,11080.0,2013-02-22 00:00:00.000,2024.0,2024.5,,2011-11-19 00:00:00.000,6.3522
2016-03-03 00:00:00.000,11130.0,11170.0,11150.0,2013-02-25 00:00:00.000,2003.5,2004.0,,2011-11-22 00:00:00.000,6.3555
2016-03-04 00:00:00.000,11220.0,11260.0,11240.0,2013-02-26 00:00:00.000,1970.5,1971.0,,2011-11-23 00:00:00.000,6.3498
2016-03-07 00:00:00.000,11230.0,11270.0,11250.0,2013-02-27 00:00:00.000,1971.0,1972.0,,2011-11-24 00:00:00.000,6.357
2016-03-08 00:00:00.000,11240.0,11280.0,11260.0,2013-02-28 00:00:00.000,1959.5,1960.0,,2011-11-25 00:00:00.000,6.3554
2016-03-09 00:00:00.000,11140.0,11180.0,11160.0,2013-03-01 00:00:00.000,1914.0,1914.5,,2011-11-28 00:00:00.000,6.3585
2016-03-10 00:00:00.000,11160.0,11200.0,11180.0,2013-03-04 00:00:00.000,1926.5,1927.0,,2011-11-29 00:00:00.000,6.3587
2016-03-11 00:00:00.000,11210.0,11250.0,11230.0,2013-03-05 00:00:00.000,1942.5,1943.0,,2011-11-30 00:00:00.000,6.3482
2016-03-14 00:00:00.000,11240.0,11280.0,11260.0,2013-03-06 00:00:00.000,1927.0,1928.0,,2011-12-01 00:00:00.000,6.3353
2016-03-15 00:00:00.000,11260.0,11300.0,11280.0,2013-03-07 00:00:00.000,1910.0,1910.5,,2011-12-02 00:00:00.000,6.331
2016-03-16 00:00:00.000,11240.0,11280.0,11260.0,2013-03-08 00:00:00.000,1926.5,1927.0,,2011-12-05 00:00:00.000,6.3349
2016-03-17 00:00:00.000,11280.0,11320.0,11300.0,2013-03-11 00:00:00.000,1895.0,1895.5,,2011-12-06 00:00:00.000,6.3334
2016-03-18 00:00:00.000,11420.0,11460.0,11440.0,2013-03-12 00:00:00.000,1938.5,1939.0,,2011-12-07 00:00:00.000,6.3334
2016-03-21 00:00:00.000,11460.0,11500.0,11480.0,2013-03-13 00:00:00.000,1945.0,1945.5,,2011-12-08 00:00:00.000,6.3319
2016-03-22 00:00:00.000,11410.0,11450.0,11430.0,2013-03-14 00:00:00.000,1937.5,1938.0,,2011-12-09 00:00:00.000,6.3352
2016-03-23 00:00:00.000,11420.0,11460.0,11440.0,2013-03-15 00:00:00.000,1943.0,1944.0,,2011-12-12 00:00:00.000,6.3297
2016-03-24 00:00:00.000,11450.0,11490.0,11470.0,2013-03-18 00:00:00.000,1895.0,1895.5,,2011-12-13 00:00:00.000,6.3359
2016-03-25 00:00:00.000,11570.0,11610.0,11590.0,2013-03-19 00:00:00.000,1902.0,1902.5,,2011-12-14 00:00:00.000,6.3396
2016-03-28 00:00:00.000,11730.0,11770.0,11750.0,2013-03-20 00:00:00.000,1905.0,1905.5,,2011-12-15 00:00:00.000,6.3412
2016-03-29 00:00:00.000,11750.0,11790.0,11770.0,2013-03-21 00:00:00.000,1901.0,1902.0,,2011-12-16 00:00:00.000,6.3352
2016-03-30 00:00:00.000,11660.0,11700.0,11680.0,2013-03-22 00:00:00.000,1905.0,1906.0,,2011-12-19 00:00:00.000,6.3303
2016-03-31 00:00:00.000,11680.0,11720.0,11700.0,2013-03-25 00:00:00.000,1898.0,1898.5,,2011-12-20 00:00:00.000,6.3351
2016-04-01 00:00:00.000,11830.0,11870.0,11850.0,2013-03-26 00:00:00.000,1890.0,1890.5,,2011-12-21 00:00:00.000,6.3248
2016-04-05 00:00:00.000,11870.0,11910.0,11890.0,2013-03-27 00:00:00.000,1867.0,1867.5,,2011-12-22 00:00:00.000,6.3253
2016-04-06 00:00:00.000,11800.0,11840.0,11820.0,2013-03-28 00:00:00.000,1881.0,1881.5,,2011-12-23 00:00:00.000,6.3209
2016-04-07 00:00:00.000,11740.0,11780.0,11760.0,2013-04-02 00:00:00.000,1861.0,1862.0,,2011-12-26 00:00:00.000,6.3167
2016-04-08 00:00:00.000,11660.0,11700.0,11680.0,2013-04-03 00:00:00.000,1845.0,1845.5,,2011-12-27 00:00:00.000,6.3152
2016-04-11 00:00:00.000,11760.0,11800.0,11780.0,2013-04-04 00:00:00.000,1833.0,1833.5,,2011-12-28 00:00:00.000,6.3146
2016-04-12 00:00:00.000,11770.0,11810.0,11790.0,2013-04-05 00:00:00.000,1844.5,1845.0,,2011-12-29 00:00:00.000,6.3157
2016-04-13 00:00:00.000,11950.0,11990.0,11970.0,2013-04-08 00:00:00.000,1865.0,1865.5,,2011-12-30 00:00:00.000,6.3009
2016-04-14 00:00:00.000,11830.0,11870.0,11850.0,2013-04-09 00:00:00.000,1858.0,1858.5,,2012-01-04 00:00:00.000,6.3001
2016-04-15 00:00:00.000,11890.0,11930.0,11910.0,2013-04-10 00:00:00.000,1877.5,1878.0,,2012-01-05 00:00:00.000,6.3115
2016-04-18 00:00:00.000,11920.0,11960.0,11940.0,2013-04-11 00:00:00.000,1855.0,1855.5,,2012-01-06 00:00:00.000,6.3166
2016-04-19 00:00:00.000,11940.0,11980.0,11960.0,2013-04-12 00:00:00.000,1840.5,1841.0,,2012-01-09 00:00:00.000,6.3236
2016-04-20 00:00:00.000,12060.0,12100.0,12080.0,2013-04-15 00:00:00.000,1803.5,1804.0,,2012-01-10 00:00:00.000,6.3171
2016-04-21 00:00:00.000,12200.0,12240.0,12220.0,2013-04-16 00:00:00.000,1860.0,1861.0,,2012-01-11 00:00:00.000,6.3155
2016-04-22 00:00:00.000,12580.0,12620.0,12600.0,2013-04-17 00:00:00.000,1855.0,1855.5,,2012-01-12 00:00:00.000,6.323
2016-04-25 00:00:00.000,12700.0,12740.0,12720.0,2013-04-18 00:00:00.000,1873.0,1874.0,,2012-01-13 00:00:00.000,6.3201
2016-04-26 00:00:00.000,12830.0,12870.0,12850.0,2013-04-19 00:00:00.000,1871.0,1871.5,,2012-01-16 00:00:00.000,6.3306
2016-04-27 00:00:00.000,12820.0,12860.0,12840.0,2013-04-22 00:00:00.000,1840.5,1841.0,,2012-01-17 00:00:00.000,6.325
2016-04-28 00:00:00.000,12540.0,12580.0,12560.0,2013-04-23 00:00:00.000,1858.0,1858.5,,2012-01-18 00:00:00.000,6.3205
2016-04-29 00:00:00.000,12630.0,12670.0,12650.0,2013-04-24 00:00:00.000,1870.5,1871.0,,2012-01-19 00:00:00.000,6.3173
2016-05-03 00:00:00.000,12790.0,12830.0,12810.0,2013-04-25 00:00:00.000,1882.5,1883.0,,2012-01-20 00:00:00.000,6.3138
2016-05-04 00:00:00.000,12600.0,12640.0,12620.0,2013-04-26 00:00:00.000,1889.5,1890.0,,2012-01-30 00:00:00.000,6.3056
2016-05-05 00:00:00.000,12590.0,12630.0,12610.0,2013-04-29 00:00:00.000,1846.0,1846.5,,2012-01-31 00:00:00.000,6.3115
2016-05-06 00:00:00.000,12380.0,12420.0,12400.0,2013-04-30 00:00:00.000,1846.0,1846.5,,2012-02-02 00:00:00.000,6.3103
2016-05-09 00:00:00.000,12360.0,12400.0,12380.0,2013-05-01 00:00:00.000,1788.0,1788.5,,2012-02-03 00:00:00.000,6.3075
2016-05-10 00:00:00.000,11970.0,12010.0,11990.0,2013-05-02 00:00:00.000,1802.0,1803.0,,2012-02-04 00:00:00.000,6.3102
2016-05-11 00:00:00.000,11940.0,11980.0,11960.0,2013-05-03 00:00:00.000,1827.0,1828.0,,2012-02-05 00:00:00.000,6.3108
2016-05-12 00:00:00.000,12150.0,12190.0,12170.0,2013-05-07 00:00:00.000,1840.5,1841.5,,2012-02-06 00:00:00.000,6.3116
2016-05-13 00:00:00.000,12200.0,12240.0,12220.0,2013-05-08 00:00:00.000,1886.0,1886.5,,2012-02-07 00:00:00.000,6.3027
2016-05-16 00:00:00.000,12330.0,12370.0,12350.0,2013-05-09 00:00:00.000,1864.0,1864.5,,2012-02-09 00:00:00.000,6.3009
2016-05-17 00:00:00.000,12390.0,12430.0,12410.0,2013-05-10 00:00:00.000,1847.0,1848.0,,2012-02-10 00:00:00.000,6.2937
2016-05-18 00:00:00.000,12510.0,12550.0,12530.0,2013-05-13 00:00:00.000,1827.0,1827.5,,2012-02-13 00:00:00.000,6.2939
2016-05-19 00:00:00.000,12460.0,12500.0,12480.0,2013-05-14 00:00:00.000,1825.0,1825.5,,2012-02-14 00:00:00.000,6.2947
2016-05-20 00:00:00.000,12460.0,12500.0,12480.0,2013-05-15 00:00:00.000,1800.0,1800.5,,2012-02-15 00:00:00.000,6.2958
2016-05-23 00:00:00.000,12420.0,12460.0,12440.0,2013-05-16 00:00:00.000,1802.0,1802.5,,2012-02-16 00:00:00.000,6.2991
2016-05-24 00:00:00.000,12410.0,12450.0,12430.0,2013-05-17 00:00:00.000,1840.0,1840.5,,2012-02-17 00:00:00.000,6.2951
2016-05-25 00:00:00.000,12330.0,12370.0,12350.0,2013-05-20 00:00:00.000,1810.5,1811.0,,2012-02-20 00:00:00.000,6.2938
2016-05-26 00:00:00.000,12250.0,12290.0,12270.0,2013-05-21 00:00:00.000,1834.5,1835.0,,2012-02-21 00:00:00.000,6.296
2016-05-27 00:00:00.000,12520.0,12560.0,12540.0,2013-05-22 00:00:00.000,1837.0,1837.5,,2012-02-22 00:00:00.000,6.2988
2016-05-30 00:00:00.000,12680.0,12720.0,12700.0,2013-05-23 00:00:00.000,1825.5,1826.0,,2012-02-23 00:00:00.000,6.3031
2016-05-31 00:00:00.000,12710.0,12750.0,12730.0,2013-05-24 00:00:00.000,1814.0,1814.5,,2012-02-24 00:00:00.000,6.2965
2016-06-01 00:00:00.000,12590.0,12630.0,12610.0,2013-05-28 00:00:00.000,1807.5,1808.0,,2012-02-27 00:00:00.000,6.2985
2016-06-02 00:00:00.000,12530.0,12570.0,12550.0,2013-05-29 00:00:00.000,1820.5,1821.0,,2012-02-28 00:00:00.000,6.2961
2016-06-03 00:00:00.000,12430.0,12470.0,12450.0,2013-05-30 00:00:00.000,1856.0,1857.0,,2012-02-29 00:00:00.000,6.2919
2016-06-06 00:00:00.000,12460.0,12500.0,12480.0,2013-05-31 00:00:00.000,1875.0,1875.5,,2012-03-01 00:00:00.000,6.3016
2016-06-07 00:00:00.000,12190.0,12230.0,12210.0,2013-06-03 00:00:00.000,1888.0,1888.5,,2012-03-02 00:00:00.000,6.297999999999999
2016-06-08 00:00:00.000,12210.0,12250.0,12230.0,2013-06-04 00:00:00.000,1902.0,1902.5,,2012-03-05 00:00:00.000,6.3121
2016-06-13 00:00:00.000,12210.0,12250.0,12230.0,2013-06-05 00:00:00.000,1938.5,1939.0,,2012-03-06 00:00:00.000,6.3141
2016-06-14 00:00:00.000,12190.0,12230.0,12210.0,2013-06-06 00:00:00.000,1927.0,1927.5,,2012-03-07 00:00:00.000,6.3213
2016-06-15 00:00:00.000,12180.0,12220.0,12200.0,2013-06-07 00:00:00.000,1933.0,1933.5,,2012-03-08 00:00:00.000,6.3235
2016-06-16 00:00:00.000,12170.0,12210.0,12190.0,2013-06-10 00:00:00.000,1883.0,1884.0,,2012-03-09 00:00:00.000,6.3073
2016-06-17 00:00:00.000,12180.0,12220.0,12200.0,2013-06-11 00:00:00.000,1848.0,1848.5,,2012-03-12 00:00:00.000,6.3282
2016-06-20 00:00:00.000,12220.0,12260.0,12240.0,2013-06-12 00:00:00.000,1842.0,1843.0,,2012-03-13 00:00:00.000,6.3259
2016-06-21 00:00:00.000,12460.0,12500.0,12480.0,2013-06-13 00:00:00.000,1812.5,1813.0,,2012-03-14 00:00:00.000,6.3328
2016-06-22 00:00:00.000,12710.0,12750.0,12730.0,2013-06-14 00:00:00.000,1815.0,1815.5,,2012-03-15 00:00:00.000,6.3359
2016-06-23 00:00:00.000,12580.0,12620.0,12600.0,2013-06-17 00:00:00.000,1789.0,1789.5,,2012-03-16 00:00:00.000,6.32
2016-06-24 00:00:00.000,12550.0,12590.0,12570.0,2013-06-18 00:00:00.000,1794.5,1795.0,,2012-03-19 00:00:00.000,6.3082
2016-06-27 00:00:00.000,12580.0,12620.0,12600.0,2013-06-19 00:00:00.000,1792.0,1792.5,,2012-03-20 00:00:00.000,6.3029
2016-06-28 00:00:00.000,12550.0,12590.0,12570.0,2013-06-20 00:00:00.000,1748.0,1748.5,,2012-03-21 00:00:00.000,6.3092
2016-06-29 00:00:00.000,12580.0,12620.0,12600.0,2013-06-21 00:00:00.000,1747.5,1748.0,,2012-03-22 00:00:00.000,6.3004
2016-06-30 00:00:00.000,12720.0,12760.0,12740.0,2013-06-24 00:00:00.000,1728.5,1729.0,,2012-03-23 00:00:00.000,6.2891
2016-07-01 00:00:00.000,12960.0,13000.0,12980.0,2013-06-25 00:00:00.000,1744.0,1744.5,,2012-03-26 00:00:00.000,6.2858
2016-07-04 00:00:00.000,13090.0,13130.0,13110.0,2013-06-26 00:00:00.000,1732.5,1733.0,,2012-03-27 00:00:00.000,6.284
2016-07-05 00:00:00.000,12760.0,12800.0,12780.0,2013-06-27 00:00:00.000,1719.0,1719.5,,2012-03-28 00:00:00.000,6.2912
