Year,Month,Date,Country of Origin,Regency,Province,Price Type,Declared Price USD/tonne,Aa%,SiO2%,Fe2O3%,H2O%,Contract Date,Tonnage,Customer,Importing Port,Freight Rate US$/dmt,Insurance Rate US$/dmt
2015,month_8,2015-08-17,Vietnam,Dong Dang,,CIF,20.38,53.0,,,,20150715.0,541.47,Pingxiang Jingya Mining,Pingxiang,,
2015,month_8,2015-08-19,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150701.0,38420.0,Weiqiao,Qingdao,,
2015,month_8,2015-08-19,Australia,Weipa,,CIF,53.5,54.42,9.38,,11.8,20150710.0,57474.0,Weiqiao,Yantai,,
2015,month_8,2015-08-20,Australia,Weipa,,FOB,42.0,54.07,9.63,,11.6,20150618.0,56062.0,Weiqiao,Longkou,,
2015,month_8,2015-08-20,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150701.0,26350.0,Weiqiao,Yantai,,
2015,month_8,2015-08-20,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150701.0,45518.0,Weiqiao,Laizhou,,
2015,month_8,2015-08-24,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150701.0,37740.0,Weiqiao,Longkou,,
2015,month_8,2015-08-24,India,Gujarat,,C&F,61.15,42.0,6.5,,10.0,20150621.0,50997.0,Weiqiao,Yantai,,
2015,month_8,2015-08-25,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150710.0,37742.55,Weiqiao,Yantai,,
2015,month_8,2015-08-25,Australia,Weipa,,CIF,53.5,54.27,9.57,,11.4,20150710.0,68837.77,Weiqiao,Yantai,,
2015,month_8,2015-08-25,Malaysia,Kuantan,,FOB,35.5,41.05,4.58,25.63,17.89,20141110.0,36169.46,Xinfa,Cangzhou,,
2015,month_8,2015-08-25,Vietnam,Cao Bang,,CIF,26.66,50.84,4.16,14.82,0.57,20150701.0,838.7799999999999,Henghui Trade Company,Longbang,,
2015,month_8,2015-08-26,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150701.0,39605.75,Weiqiao,Yantai,,
2015,month_8,2015-08-26,Australia,Weipa,,CIF,53.5,54.7,9.25,,11.4,20150710.0,58727.624,Weiqiao,Yantai,,
2015,month_8,2015-08-27,Australia,Weipa,,C&F,57.08,54.2,9.28,,11.8,20150420.0,57086.568,Weiqiao,Yantai,,
2015,month_8,2015-08-27,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150701.0,38800.8,Weiqiao,Longkou,,
2015,month_8,2015-08-27,Malaysia,Kemaman,,FOB,34.65,40.0,4.75,,15.0,20150701.0,48365.0,Weiqiao,Longkou,,
2015,month_8,2015-08-27,India,Gujarat,,C&F,59.27,43.0,5.5,,10.0,20150710.0,48337.9,Weiqiao,Longkou,,
2015,month_8,2015-08-28,Vietnam,Dong Dang,,CIF,20.38,53.0,,,,20150715.0,774.26,Pingxiang Jingya Mining,Pingxiang,,
2015,month_8,2015-08-31,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150701.0,38527.1,Weiqiao,Laizhou,,
2015,month_8,2015-08-31,Malaysia,Kuantan,,C&F,44.84,40.0,4.75,,15.0,20150701.0,46819.7,Weiqiao,Weihai,,
2015,month_8,2015-08-31,Malaysia,Kuantan,,CIF,41.5,40.0,4.75,,15.0,20150806.0,64600.0,Weiqiao,Yantai,,
2015,month_8,2015-08-31,Malaysia,Kuantan,,CIF,41.5,40.0,4.75,,15.0,20150728.0,146625.0,Weiqiao,Yantai,,
2015,month_8,2015-08-31,Malaysia,Kuantan,,CIF,41.5,40.0,4.75,,15.0,20150806.0,59500.0,Weiqiao,Yantai,,
2015,month_8,2015-08-31,Vietnam,Dong Dang,,CIF,18.5,53.0,,,,20150715.0,1181.33,Pingxiang Jingya Mining,Pingxiang,,
2015,month_9,2015-09-01,Malaysia,Kuantan,,CIF,39.300000087430895,40.51,4.25,27.85,16.3,20150730.0,45750.42,Xiamen Suchuan Logistics,Cangzhou,,
2015,month_9,2015-09-01,Ghana,Takorad,,C&F,87.024,51.0,2.0,,11.0,20150707.0,37121.4,Weiqiao,Longkou,,
2015,month_9,2015-09-01,Malaysia,Kuantan,,C&F,44.2176,40.0,4.75,,15.0,20150701.0,62475.0,Weiqiao,Yantai,,
2015,month_9,2015-09-01,Malaysia,Kuantan,,C&F,44.8448,40.0,4.75,,15.0,20150701.0,44753.35,Weiqiao,Longkou,,
2015,month_9,2015-09-01,Malaysia,Kuantan,,FOB,34.6528,40.0,4.75,,15.0,20150701.0,28730.0,Weiqiao,Yantai,,
2015,month_9,2015-09-02,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150814.0,46027.5,Weiqiao,Longkou,,
2015,month_9,2015-09-02,India,Kakinada,,C&F,56.7616,42.0,8.0,,10.0,20150720.0,62560.0,Weiqiao,Yantai,,
2015,month_9,2015-09-02,Vietnam,Dong Dang,Lang Son,CIF,20.384,53.0,,,,20150715.0,132.1,Pingxiang Jingya Mining,Pingxiang,,
2015,month_9,2015-09-06,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,30430.0,Weiqiao,Longkou,,
2015,month_9,2015-09-06,Malaysia,Kuantan,,C&F,44.8448,40.0,4.75,,15.0,20150701.0,45118.0,Weiqiao,Qingdao,,
2015,month_9,2015-09-06,Malaysia,Kuantan,,C&F,44.8448,40.0,4.75,,15.0,20150701.0,39397.5,Weiqiao,Longkou,,
2015,month_9,2015-09-06,Malaysia,Kuantan,,FOB,34.6528,40.0,4.75,,15.0,20150701.0,94817.5,Weiqiao,Longkou,,
2015,month_9,2015-09-06,Australia,Weipa,,C&F,57.075200009028904,54.33,9.61,,11.9,20150420.0,69465.969,Weiqiao,Qingdao,,
2015,month_9,2015-09-06,Australia,Weipa,,C&F,57.07520000477471,54.26,9.9,,12.4,20150420.0,65679.852,Weiqiao,Laizhou,,
2015,month_9,2015-09-06,India,Gujarat,,C&F,61.152,42.0,6.5,,10.0,20150621.0,50279.0,Weiqiao,Longkou,,
2015,month_9,2015-09-07,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150814.0,46750.0,Weiqiao,Qingdao,,
2015,month_9,2015-09-07,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,46121.0,Weiqiao,Penglai,,
2015,month_9,2015-09-07,Dominican Republic,Cabo Rojo,,FOB,32.928,46.5,5.0,,18.0,20150108.0,139606.0,Weiqiao,Yantai,,
2015,month_9,2015-09-07,India,Gujarat,,C&F,61.152,42.0,6.5,,10.0,20150621.0,62999.45,Weiqiao,Yantai,,
2015,month_9,2015-09-08,India,Gujarat,,C&F,62.2496,42.0,6.5,,10.0,20150622.0,47390.3,Weiqiao,Yantai,,
2015,month_9,2015-09-08,India,Gujarat,,FOB,46.7264000045645,42.0,6.5,,10.0,20150710.0,137407.082,Weiqiao,Yantai,,
2015,month_9,2015-09-08,Malaysia,Kuantan,,C&F,45.472,40.0,4.75,,15.0,20150814.0,59075.0,Weiqiao,Yantai,,
2015,month_9,2015-09-08,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,27667.5,Weiqiao,Longkou,,
2015,month_9,2015-09-08,Ghana,,,C&F,87.024,51.0,2.0,,11.0,20150707.0,22514.4,Weiqiao,Longkou,,
2015,month_9,2015-09-09,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150814.0,38777.0,Weiqiao,Longkou,,
2015,month_9,2015-09-09,Australia,Weipa,,FOB,44.84479999574849,54.74,9.69,,11.8,20150212.0,73762.542,Weiqiao,Qingdao,,
2015,month_9,2015-09-09,India,Gujarat,,C&F,61.152,42.0,6.5,,10.0,20150621.0,49231.8,Weiqiao,Longkou,,
2015,month_9,2015-09-10,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,36210.0,Weiqiao,Longkou,,
2015,month_9,2015-09-10,Australia,Weipa,,FOB,44.8448000096017,54.79,9.35,,12.1,20150212.0,65322.006,Weiqiao,Yantai,,
2015,month_9,2015-09-11,Malaysia,Dong Dang,,C&F,46.256,40.0,4.75,,15.0,20150813.0,46155.0,Weiqiao,Penglai,,
2015,month_9,2015-09-11,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150814.0,48167.8,Weiqiao,Yantai,,
2015,month_9,2015-09-14,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,37655.0,Weiqiao,Penglai,,
2015,month_9,2015-09-16,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,40596.0,Weiqiao,Yantai,,
2015,month_9,2015-09-16,Malaysia,Kuantan,,C&F,46.7264,40.0,4.75,,15.0,20150811.0,148414.25,Weiqiao,Yantai,,
2015,month_9,2015-09-16,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150814.0,47265.95,Weiqiao,Weihai,,
2015,month_9,2015-09-16,Vietnam,Cao Bang,,CIF,31.36,50.84,4.16,14.82,0.57,20150701.0,831.96,Henghui Trade Company,Longbang,,
2015,month_9,2015-09-17,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,46155.0,Weiqiao,Laizhou,,
2015,month_9,2015-09-17,Malaysia,Kuantan,,FOB,49.392,45.0,4.5,,15.0,20150904.0,36669.0,Weiqiao,Longkou,,
2015,month_9,2015-09-18,Malaysia,Kuantan,,FOB,49.0,46.5,4.5,21.5,16.5,20150724.0,22762.0,Xiamen Huilin (Lubei),Shishi,,
2015,month_9,2015-09-18,Malaysia,Kuantan,,C&F,45.472,40.0,4.75,,15.0,20150814.0,124720.5,Weiqiao,Yantai,,
2015,month_9,2015-09-18,Malaysia,Kemaman,,FOB,35.7504,40.0,4.75,,15.0,20150826.0,46920.0,Weiqiao,Longkou,,
2015,month_9,2015-09-18,Malaysia,Johor,,FOB,32.3008,42.5,8.5,,15.0,20150827.0,34136.0,Weiqiao,Yantai,,
2015,month_9,2015-09-18,Malaysia,Kuantan,,C&F,44.8448,40.0,4.75,,15.0,20150701.0,39781.7,Weiqiao,Longkou,,
2015,month_9,2015-09-18,Malaysia,Kuantan,,FOB,35.5000001110563,40.89,4.55,24.62,18.29,20150316.0,45022.21,Xinfa,Cangzhou,,
2015,month_9,2015-09-21,India,Gujarat,,C&F,62.2496,42.0,6.5,,10.0,20150622.0,48149.28,Weiqiao,Longkou,,
2015,month_9,2015-09-21,Australia,Gove,,FOB,44.8448,49.9,5.7,,9.5,20150801.0,64888.5,Weiqiao,Yantai,,
2015,month_9,2015-09-21,Australia,Weipa,,C&F,58.80000001348479,53.79,8.92,,12.5,20150814.0,58139.375,Weiqiao,Yantai,,
2015,month_9,2015-09-21,Australia,Weipa,,FOB,46.0992000059286,53.86,8.62,,12.1,20150814.0,52896.462,Weiqiao,Yantai,,
2015,month_9,2015-09-21,Australia,Weipa,,C&F,58.8,53.89,9.46,,11.8,20150814.0,55369.314,Weiqiao,Longkou,,
2015,month_9,2015-09-21,Vietnam,Dong Dang,,CIF,20.384,53.0,,,,20150715.0,384.24,Pingxiang Jingya Mining,Pingxiang,,
2015,month_9,2015-09-22,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,36125.0,Weiqiao,Yantai,,
2015,month_9,2015-09-22,Vietnam,Cao Bang,,CIF,31.36,50.84,4.16,14.82,0.57,20150701.0,832.62,Henghui Trade Company,Longbang,,
2015,month_9,2015-09-22,Vietnam,Dong Dang,,CIF,20.384,53.0,,,,20150715.0,391.46,Pingxiang Jingya Mining,Pingxiang,,
2015,month_9,2015-09-23,India,Gujarat,,C&F,61.152,42.0,6.5,,10.0,20150621.0,49995.215,Weiqiao,Yantai,,
2015,month_9,2015-09-23,Malaysia,Kuantan,,CIF,42.1,40.0,4.75,,15.0,20150903.0,45701.1,Weiqiao,Yantai,,
2015,month_9,2015-09-23,Malaysia,Kuantan,,CIF,42.1,40.0,4.75,,15.0,20150903.0,45475.0,Weiqiao,Penglai,,
2015,month_9,2015-09-23,Malaysia,Kuantan,,CIF,42.1,40.0,4.75,,15.0,20150903.0,42670.0,Weiqiao,Yantai,,
2015,month_9,2015-09-23,Vietnam,Dong Dang,,CIF,20.384,53.0,,,,20150715.0,262.88,Pingxiang Jingya Mining,Pingxiang,,
2015,month_9,2015-09-24,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150814.0,38394.5,Weiqiao,Qingdao,,
2015,month_9,2015-09-24,Australia,Weipa,,C&F,58.8,54.78,8.4,,12.5,20150814.0,64914.5,Weiqiao,Laizhou,,
2015,month_9,2015-09-24,Australia,Weipa,,C&F,57.0752,54.3,8.9,,11.7,20150420.0,58922.59,Weiqiao,Yantai,,
2015,month_9,2015-09-24,Malaysia,Kuantan,,CIF,42.1,40.0,4.75,,15.0,20150903.0,36125.0,Weiqiao,Yantai,,
2015,month_9,2015-09-24,Vietnam,Cao Bang,,CIF,31.36,50.84,4.16,14.82,0.57,20150701.0,836.9,Henghui Trade Company,Longbang,,
2015,month_9,2015-09-25,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150814.0,34918.0,Weiqiao,Longkou,,
2015,month_9,2015-09-25,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150813.0,46537.5,Weiqiao,Weihai,,
2015,month_9,2015-09-25,Malaysia,Kuantan,,CIF,42.1,40.0,4.75,,15.0,20150903.0,42797.5,Weiqiao,Penglai,,
2015,month_9,2015-09-25,Vietnam,Dong Dang,,CIF,20.384,53.0,,,,20150715.0,373.35,Pingxiang Jingya Mining,Pingxiang,,
2015,month_9,2015-09-28,India,Gujarat,,C&F,62.2496,42.0,6.5,,10.0,20150721.0,49799.05,Weiqiao,Yantai,,
2015,month_9,2015-09-28,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150901.0,40205.0,Weiqiao,Laizhou,,
2015,month_9,2015-09-28,Malaysia,Kuantan,,CIF,42.1,40.0,4.75,,15.0,20150903.0,40035.0,Weiqiao,Penglai,,
2015,month_9,2015-09-28,Malaysia,Kuantan,,FOB,35.7504,40.0,4.75,,15.0,20150901.0,144160.0,Weiqiao,Yantai,,
2015,month_9,2015-09-28,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150915.0,42500.0,Weiqiao,Qingdao,,
2015,month_9,2015-09-28,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150915.0,45815.0,Weiqiao,Longkou,,
2015,month_9,2015-09-28,Malaysia,Kuantan,,CIF,41.5,40.0,4.75,,15.0,20150825.0,144823.0,Weiqiao,Yantai,,
2015,month_9,2015-09-29,Australia,Weipa,,C&F,58.8,54.53,9.18,,11.9,20150814.0,62336.03599999999,Weiqiao,Longkou,,
2015,month_9,2015-09-29,India,Kakinada,,C&F,58.4864,42.0,8.0,,10.0,20150720.0,64489.24,Weiqiao,Longkou,,
2015,month_9,2015-09-29,Malaysia,Kuantan,,CIF,42.10000013856149,40.0,4.75,,15.0,20150903.0,36085.05,Weiqiao,Yantai,,
2015,month_9,2015-09-29,Malaysia,Kuantan,,CIF,42.1,40.0,4.75,,15.0,20150903.0,35496.0,Weiqiao,Yantai,,
2015,month_9,2015-09-29,Malaysia,Kuantan,,CIF,42.1,40.0,4.75,,15.0,20150903.0,47770.0,Weiqiao,Qingdao,,
2015,month_9,2015-09-29,Malaysia,Kuantan,,FOB,33.500000133374,40.86,4.81,24.32,18.09,20150820.0,37488.57,Conrad (Lubei),Cangzhou,,
2015,month_9,2015-09-29,Malaysia,Kuantan,,FOB,33.5000001360346,41.2,4.97,25.38,18.03,20150820.0,36755.35,Conrad (Lubei),Cangzhou,,
2015,month_9,2015-09-29,Vietnam,Cao Bang,,CIF,31.36,50.84,4.16,14.82,0.57,20150701.0,838.7,Henghui Trade Company,Longbang,,
2015,month_9,2015-09-29,Vietnam,Cao Bang,,CIF,31.36,50.84,4.16,14.82,0.57,20150701.0,839.44,Henghui Trade Company,Longbang,,
2015,month_9,2015-09-29,Vietnam,Dong Dang,,CIF,20.384,53.0,,,,20150715.0,461.21,Pingxiang Jingya Mining,Pingxiang,,
2015,month_9,2015-09-29,Vietnam,Dong Dang,,CIF,20.384,53.0,,,,20150715.0,377.51,Pingxiang Jingya Mining,Pingxiang,,
2015,month_9,2015-09-30,"Taiwan, Penghu, Kinmen and Matsu customs territory ",,,CIF,705.0,85.9,,,,20150906.0,4.5,Jiangsu Kaideli Refractory,Taicang,,
2015,month_9,2015-09-30,"Taiwan, Penghu, Kinmen and Matsu customs territory ",,,CIF,705.0,85.5,,,,20150906.0,4.5,Jiangsu Kaideli Refractory,Taicang,,
2015,month_9,2015-09-30,"Taiwan, Penghu, Kinmen and Matsu customs territory ",,,CIF,705.0,85.7,,,,20150906.0,12.0,Jiangsu Kaideli Refractory,Taicang,,
2015,month_9,2015-09-30,Malaysia,Kuantan,,C&F,46.256,40.0,4.75,,15.0,20150915.0,44715.95,Weiqiao,Yantai,,
2015,month_10,2015-10-01,Malaysia,Kuantan,,FOB,34.3000034576076,43.1,5.71,23.9,18.9,20150507.0,149178.294,Weiqiao,Dongying,,
2015,month_10,2015-10-01,Malaysia,Kuantan,,FOB,34.300001001318606,43.1,5.71,23.9,18.9,20150507.0,238685.27,Weiqiao,Dongying,,
2015,month_10,2015-10-01,Malaysia,Kuantan,,FOB,34.3000001059135,43.1,5.71,23.9,18.9,20150507.0,298356.588,Weiqiao,Dongying,,
2015,month_10,2015-10-01,Malaysia,Kuantan,,FOB,34.300000737964204,43.1,5.71,23.9,18.9,20150507.0,507206.199,Weiqiao,Dongying,,
2015,month_10,2015-10-01,Malaysia,Kuantan,,FOB,34.300000737964204,43.1,5.71,23.9,18.9,20150507.0,507206.199,Weiqiao,Dongying,,
2015,month_10,2015-10-01,Malaysia,Kuantan,,FOB,34.3000034576076,43.1,5.71,23.9,18.9,20150507.0,149178.294,Weiqiao,Dongying,,
2015,month_10,2015-10-01,Malaysia,Kuantan,,FOB,34.300001001318606,43.1,5.71,23.9,18.9,20150507.0,238685.27,Weiqiao,Dongying,,
2015,month_10,2015-10-01,Malaysia,Kuantan,,FOB,34.3000001059135,43.1,5.71,23.9,18.9,20150507.0,298356.588,Weiqiao,Dongying,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699515159185,49.8,4.7,,10.6,20150101.0,8328.712999999998,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Malaysia,Kuantan,,FOB,49.740008096925706,25.63,3.42,,17.62,20150416.0,36729.99,Fuzhou Hangsheng Trade Company,Qingdao,,
2015,month_10,2015-10-02,Malaysia,Kuantan,,FOB,49.740008096925706,25.63,3.42,,17.62,20150416.0,36729.99,Fuzhou Hangsheng Trade Company,Qingdao,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700001650915,49.8,4.7,,10.6,20150101.0,13325.94,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700035133599,49.8,4.7,,10.6,20150101.0,28317.623,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700181240691,49.8,4.7,,10.6,20150101.0,6965.875,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700181240691,49.8,4.7,,10.6,20150101.0,11145.4,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700181240691,49.8,4.7,,10.6,20150101.0,13931.75,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700181240691,49.8,4.7,,10.6,20150101.0,23683.975,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.370015173413705,49.8,4.7,,10.6,20150101.0,16657.425,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699515159185,49.8,4.7,,10.6,20150101.0,8328.712999999998,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700001650915,49.8,4.7,,10.6,20150101.0,13325.94,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.370015173413705,49.8,4.7,,10.6,20150101.0,16657.425,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700035133599,49.8,4.7,,10.6,20150101.0,28317.623,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700181240691,49.8,4.7,,10.6,20150101.0,6965.875,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700181240691,49.8,4.7,,10.6,20150101.0,11145.4,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700181240691,49.8,4.7,,10.6,20150101.0,13931.75,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700181240691,49.8,4.7,,10.6,20150101.0,23683.975,Chalco Shandong,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.369994445775994,49.8,4.7,,10.6,20150101.0,52979.498,Xinfa,Liaocheng,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700100017558,49.8,4.7,,10.6,20150101.0,33112.186,Xinfa,Liaocheng,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699949015749,49.8,4.7,,10.6,20150101.0,66224.372,Xinfa,Liaocheng,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699995572982,49.8,4.7,,10.6,20150101.0,112581.43199999999,Xinfa,Liaocheng,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699995572982,49.8,4.7,,10.6,20150101.0,112581.43199999999,Xinfa,Liaocheng,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699949015749,49.8,4.7,,10.6,20150101.0,66224.372,Xinfa,Liaocheng,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.369994445775994,49.8,4.7,,10.6,20150101.0,52979.498,Xinfa,Liaocheng,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700100017558,49.8,4.7,,10.6,20150101.0,33112.186,Xinfa,Liaocheng,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700020063225,49.8,4.7,,10.6,20150101.0,21915.719,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699952696625,49.8,4.7,,10.6,20150101.0,35065.151,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700006290006,49.8,4.7,,10.6,20150101.0,43831.439,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700546913843,49.8,4.7,,10.6,20150101.0,8447.399999999998,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700043663261,49.8,4.7,,10.6,20150101.0,74513.445,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.369980704122,49.8,4.7,,10.6,20150101.0,13515.84,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.369985056313894,49.8,4.7,,10.6,20150101.0,28721.16,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700043663261,49.8,4.7,,10.6,20150101.0,74513.445,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700006290006,49.8,4.7,,10.6,20150101.0,43831.439,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699955015745,49.8,4.7,,10.6,20150101.0,16894.8,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699952696625,49.8,4.7,,10.6,20150101.0,35065.151,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3699955015745,49.8,4.7,,10.6,20150101.0,16894.8,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700546913843,49.8,4.7,,10.6,20150101.0,8447.399999999998,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.3700020063225,49.8,4.7,,10.6,20150101.0,21915.719,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.369980704122,49.8,4.7,,10.6,20150101.0,13515.84,Nanshan,Longkou,,
2015,month_10,2015-10-02,Australia,Gove,,CIF,60.369985056313894,49.8,4.7,,10.6,20150101.0,28721.16,Nanshan,Longkou,,
2015,month_10,2015-10-03,Dominican Republic,Cabo Rojo,,FOB,32.9279878133223,46.5,5.0,,18.0,20150108.0,28884.0,Weiqiao,Dongying,,
2015,month_10,2015-10-03,Dominican Republic,Cabo Rojo,,FOB,32.9279959594972,46.5,5.0,,18.0,20150108.0,61378.5,Weiqiao,Dongying,,
2015,month_10,2015-10-03,Dominican Republic,Cabo Rojo,,FOB,32.9279878133223,46.5,5.0,,18.0,20150108.0,36105.0,Weiqiao,Dongying,,
2015,month_10,2015-10-03,Dominican Republic,Cabo Rojo,,FOB,32.92801551031711,46.5,5.0,,18.0,20150108.0,18052.5,Weiqiao,Dongying,,
2015,month_10,2015-10-03,Dominican Republic,Cabo Rojo,,FOB,32.9279959594972,46.5,5.0,,18.0,20150108.0,61378.5,Weiqiao,Dongying,,
2015,month_10,2015-10-03,Dominican Republic,Cabo Rojo,,FOB,32.9279878133223,46.5,5.0,,18.0,20150108.0,28884.0,Weiqiao,Dongying,,
2015,month_10,2015-10-03,Dominican Republic,Cabo Rojo,,FOB,32.9279878133223,46.5,5.0,,18.0,20150108.0,36105.0,Weiqiao,Dongying,,
2015,month_10,2015-10-03,Dominican Republic,Cabo Rojo,,FOB,32.92801551031711,46.5,5.0,,18.0,20150108.0,18052.5,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.84479737258809,40.0,4.75,,15.0,20150715.0,53284.375,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.8448080088924,40.0,4.75,,15.0,20150715.0,57408.987,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.8447936191426,40.0,4.75,,15.0,20150715.0,31343.75,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.8447996900276,40.0,4.75,,15.0,20150715.0,114817.97300000001,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.844797219738396,40.0,4.75,,15.0,20150715.0,91854.379,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.8447936191426,40.0,4.75,,15.0,20150715.0,15671.875,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.84478564307079,40.0,4.75,,15.0,20150715.0,25075.0,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.8447936191426,40.0,4.75,,15.0,20150715.0,31343.75,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.84479737258809,40.0,4.75,,15.0,20150715.0,53284.375,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.8447996900276,40.0,4.75,,15.0,20150715.0,114817.97300000001,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.8447719501035,40.0,4.75,,15.0,20150715.0,7786.125,Weiqiao,Dongying,,
2015,month_10,2015-10-10,Malaysia,Kuantan,,C&F,44.84483616689949,40.0,4.75,,15.0,20150715.0,12457.8,Weiqiao,Dongying,,
